"from";"to";"cost";"profit";"category";"visitDuration"
"26";"137";"41606.5143525827";"3806";"Entertainment";"68.8053038721"
"26";"141";"33766.6002730084";"782";"Cultural";"36.3665426587"
"26";"143";"34522.7135443602";"460";"Other";"20.2363192644"
"26";"145";"40539.0604300257";"870";"Entertainment";"18.1501218324"
"26";"148";"42124.7944852258";"1174";"Entertainment";"54.3957236842"
"26";"149";"40651.5495238343";"420";"Landmark";"28.82109375"
"26";"150";"42016.1279835401";"2784";"Landmark";"32.5011239398"
"26";"153";"37511.2484468895";"704";"Other";"33.8521517094"
"26";"154";"40378.599204241";"419";"Landmark";"24.6198559671"
"26";"155";"34509.6646311888";"401";"Landmark";"17.2472591608"
"26";"157";"38567.1790586441";"374";"Cultural";"15.1297363465"
"26";"167";"40565.14640504";"1666";"Entertainment";"27.4871061968"
"26";"169";"41706.8349635917";"811";"Landmark";"53.2309504357"
"26";"171";"38817.7505079242";"664";"Landmark";"51.2021604938"
"26";"175";"40413.0149176788";"925";"Cultural";"24.113317419"
"26";"178";"40457.0662501507";"972";"Architecture";"30.4355785667"
"26";"182";"34118.1637192814";"374";"Architecture";"32.3145854284"
"26";"183";"40235.6529588326";"1147";"Architecture";"18.1037310406"
"26";"186";"45629.5220497508";"397";"Cultural";"33.6072048611"
"26";"188";"34478.9182145362";"720";"Cultural";"18.4210974608"
"26";"196";"40078.0739293128";"321";"Landmark";"19.7915700483"
"26";"198";"28074.4814694583";"646";"Landmark";"113.530263278"
"26";"202";"33726.8446106851";"1388";"Landmark";"31.8697274695"
"26";"203";"36487.1065023712";"1136";"Landmark";"38.7826245211"
"26";"209";"36737.8384752686";"415";"Landmark";"18.0959401709"
"26";"214";"34572.5995922181";"1009";"Landmark";"19.9574122537"
"26";"219";"34877.6647101097";"1566";"Architecture";"32.1441042062"
"26";"220";"33195.4796492806";"2358";"Entertainment";"87.6296862599"
"26";"223";"36528.0028596465";"2456";"Cultural";"35.1834392443"
"26";"227";"30357.2244380634";"1088";"Cultural";"79.0353632479"
"26";"228";"30220.0603121275";"1062";"Cultural";"55.42"
"26";"232";"45260.7739118589";"774";"Leisure";"46.8415555556"
"26";"260";"34789.0134065992";"486";"Cultural";"22.9089376218"
"26";"261";"33439.5879544844";"531";"Cultural";"28.8348177083"
"26";"264";"40442.4743338126";"487";"Leisure";"19.1394047619"
"26";"265";"30673.9945673088";"584";"Cultural";"68.3403153153"
"26";"266";"65204.7386103355";"614";"Other";"111.405208333"
"26";"271";"34159.1184476581";"691";"Other";"14.0339764408"
"26";"272";"35179.4636689405";"459";"Other";"25.9708150585"
"26";"273";"46495.1342603129";"1011";"Landmark";"29.7576800111"
"26";"277";"35354.7097764594";"945";"Landmark";"28.1619380831"
"26";"280";"33578.5666528622";"526";"Entertainment";"29.3759772947"
"26";"286";"40357.7808092521";"341";"Entertainment";"15.7957607323"
"26";"287";"36371.1038023589";"402";"Landmark";"46.3649198263"
"26";"293";"35676.5885596326";"907";"Entertainment";"24.0619219577"
"26";"294";"34211.045301529";"681";"Landmark";"31.9358944177"
"26";"295";"36543.3379013367";"815";"Cultural";"29.6107526882"
"26";"303";"56804.1469430751";"561";"Landmark";"38.7901587302"
"26";"304";"4299.85539920202";"400";"Landmark";"28.6891025641"
"26";"307";"8224.60305147531";"826";"Landmark";"57.7149023126"
"26";"309";"40178.839403684";"3319";"Leisure";"58.3102920228"
"26";"321";"38270.0975847241";"859";"Landmark";"18.6746713251"
"26";"324";"47821.9799477905";"944";"Landmark";"88.883048433"
"26";"325";"40188.3071618123";"1005";"Entertainment";"58.6822319994"
"26";"326";"39874.400072707";"383";"Architecture";"19.3109427609"
"26";"328";"39884.908746589";"481";"Landmark";"13.8243055556"
"26";"331";"34198.4498335705";"488";"Landmark";"20.9481523717"
"26";"337";"49364.3126047746";"474";"Leisure";"68.5157777778"
"26";"339";"36040.8513096909";"1591";"Landmark";"23.497969493"
"26";"340";"36070.763849145";"2735";"Landmark";"24.9984809912"
"26";"364";"33571.8154374697";"3182";"Entertainment";"62.257053288"
"26";"378";"36585.5337824599";"2652";"Other";"27.0699489379"
"26";"387";"39211.4046298189";"510";"Other";"37.0889814815"
"26";"388";"35121.856483402";"1054";"Landmark";"21.5922376543"
"26";"389";"44513.0769797087";"1698";"Landmark";"68.4366951567"
"26";"390";"44556.8106929521";"1306";"Entertainment";"102.804243295"
"26";"391";"39893.3593909221";"667";"Edu";"29.0010828625"
"26";"392";"31057.2089828049";"553";"Edu";"50.6802555556"
"26";"394";"36576.9976141156";"764";"Other";"32.7373177083"
"26";"410";"35011.0247987246";"1929";"Architecture";"19.6731152252"
"26";"412";"31713.0346159453";"402";"Landmark";"11.2847083333"
"26";"414";"22202.8008919118";"409";"Landmark";"32.7941056911"
"26";"419";"40108.1647588965";"421";"Landmark";"40.2893300654"
"31";"1";"3894.46283188088";"1089";"Landmark";"26.9117879747"
"31";"10";"13998.868896151";"408";"Landmark";"12.6167278287"
"31";"15";"38806.5751923388";"1344";"Other";"61.2590451389"
"31";"25";"10509.0773363049";"360";"Leisure";"29.4924387369"
"31";"26";"37966.9116277601";"374";"Landmark";"31.7861111111"
"31";"33";"13754.1160234992";"450";"Architecture";"24.8557563588"
"31";"39";"14225.1669638861";"555";"Landmark";"25.9698981345"
"31";"41";"13991.2703979695";"431";"Entertainment";"7.99679713805"
"31";"49";"13446.6199556599";"530";"Leisure";"21.5559724312"
"31";"52";"12051.6691093502";"750";"Entertainment";"76.7507575758"
"31";"55";"7971.75710269027";"400";"Landmark";"25.232106136"
"31";"59";"14542.2444551445";"1050";"Landmark";"28.702386673"
"31";"63";"8631.10213815077";"3349";"Landmark";"12.2256872106"
"31";"73";"7524.04273413533";"688";"Landmark";"16.2801523471"
"31";"74";"13850.1616795454";"492";"Leisure";"22.6495295871"
"31";"76";"14179.4433102285";"366";"Landmark";"18.1949439067"
"31";"86";"52946.2954378704";"3691";"Other";"64.4417232681"
"31";"87";"52959.2446086518";"5823";"Landmark";"74.1708359142"
"31";"90";"14848.9688618092";"1524";"Entertainment";"58.9008983123"
"31";"99";"13041.7875191569";"943";"Landmark";"27.4539868848"
"31";"102";"4815.21931261834";"748";"Entertainment";"42.9178535354"
"31";"103";"884.461971984433";"376";"Landmark";"25.9388888889"
"31";"114";"6748.89070298685";"2602";"Sacred";"29.2754910329"
"31";"115";"3790.08461448937";"949";"Landmark";"26.9173767753"
"31";"124";"4272.64505981528";"377";"Entertainment";"17.1414930556"
"31";"133";"13437.087720371";"322";"Landmark";"17.9934048864"
"31";"137";"6939.47009579228";"3806";"Entertainment";"68.8053038721"
"31";"141";"12809.3909017614";"782";"Cultural";"36.3665426587"
"31";"143";"14101.1952336219";"460";"Other";"20.2363192644"
"31";"145";"6755.5975577082";"870";"Entertainment";"18.1501218324"
"31";"148";"11303.9375649848";"1174";"Entertainment";"54.3957236842"
"31";"149";"2784.06475327683";"420";"Landmark";"28.82109375"
"31";"150";"10899.0113449598";"2784";"Landmark";"32.5011239398"
"31";"153";"4032.63148074409";"704";"Other";"33.8521517094"
"31";"154";"7771.0647308931";"419";"Landmark";"24.6198559671"
"31";"155";"13623.9384641106";"401";"Landmark";"17.2472591608"
"31";"157";"4032.51839958079";"374";"Cultural";"15.1297363465"
"31";"167";"6897.92236163374";"1666";"Entertainment";"27.4871061968"
"31";"169";"7658.10584078501";"811";"Landmark";"53.2309504357"
"31";"171";"7930.91828730168";"664";"Landmark";"51.2021604938"
"31";"175";"6904.54828163654";"925";"Cultural";"24.113317419"
"31";"178";"6649.71950839059";"972";"Architecture";"30.4355785667"
"31";"182";"14108.1010001355";"374";"Architecture";"32.3145854284"
"31";"183";"7520.05085638024";"1147";"Architecture";"18.1037310406"
"31";"186";"27636.441182731";"397";"Cultural";"33.6072048611"
"31";"188";"15086.8699358711";"720";"Cultural";"18.4210974608"
"31";"196";"3013.47914111472";"321";"Landmark";"19.7915700483"
"31";"198";"44529.6822543256";"646";"Landmark";"113.530263278"
"31";"202";"12624.2035597194";"1388";"Landmark";"31.8697274695"
"31";"203";"4160.26653779671";"1136";"Landmark";"38.7826245211"
"31";"209";"3775.47517539639";"415";"Landmark";"18.0959401709"
"31";"214";"14995.3312264509";"1009";"Landmark";"19.9574122537"
"31";"219";"14631.0335809092";"1566";"Architecture";"32.1441042062"
"31";"220";"12414.6173646246";"2358";"Entertainment";"87.6296862599"
"31";"223";"3989.98147977298";"2456";"Cultural";"35.1834392443"
"31";"227";"11968.9030733774";"1088";"Cultural";"79.0353632479"
"31";"228";"12256.3246430835";"1062";"Cultural";"55.42"
"31";"232";"14068.4642868956";"774";"Leisure";"46.8415555556"
"31";"260";"13916.1156889349";"486";"Cultural";"22.9089376218"
"31";"261";"4629.12245635177";"531";"Cultural";"28.8348177083"
"31";"264";"7167.37696784674";"487";"Leisure";"19.1394047619"
"31";"265";"11736.5294359959";"584";"Cultural";"68.3403153153"
"31";"266";"27305.6117358908";"614";"Other";"111.405208333"
"31";"271";"14257.6375128002";"691";"Other";"14.0339764408"
"31";"272";"14987.6406822548";"459";"Other";"25.9708150585"
"31";"273";"24688.0584552963";"1011";"Landmark";"29.7576800111"
"31";"277";"15052.969209136";"945";"Landmark";"28.1619380831"
"31";"280";"13687.384620079";"526";"Entertainment";"29.3759772947"
"31";"286";"7958.5418874123";"341";"Entertainment";"15.7957607323"
"31";"287";"16849.9884746984";"402";"Landmark";"46.3649198263"
"31";"293";"8603.67668416113";"907";"Entertainment";"24.0619219577"
"31";"294";"13790.6086168647";"681";"Landmark";"31.9358944177"
"31";"295";"3703.84123278133";"815";"Cultural";"29.6107526882"
"31";"303";"38170.1707532076";"561";"Landmark";"38.7901587302"
"31";"304";"41446.1915190128";"400";"Landmark";"28.6891025641"
"31";"307";"40015.7064887312";"826";"Landmark";"57.7149023126"
"31";"309";"2877.35756290603";"3319";"Leisure";"58.3102920228"
"31";"321";"323.509826457833";"859";"Landmark";"18.6746713251"
"31";"324";"23937.2838460704";"944";"Landmark";"88.883048433"
"31";"325";"2905.9456964113";"1005";"Entertainment";"58.6822319994"
"31";"326";"3846.17892713747";"383";"Architecture";"19.3109427609"
"31";"328";"8125.53607275398";"481";"Landmark";"13.8243055556"
"31";"331";"14326.4429082072";"488";"Landmark";"20.9481523717"
"31";"337";"33867.3158676929";"474";"Leisure";"68.5157777778"
"31";"339";"10776.7928296799";"1591";"Landmark";"23.497969493"
"31";"340";"11114.011413267";"2735";"Landmark";"24.9984809912"
"31";"364";"12606.087281008";"3182";"Entertainment";"62.257053288"
"31";"378";"10482.9345068441";"2652";"Other";"27.0699489379"
"31";"387";"1922.15401213247";"510";"Other";"37.0889814815"
"31";"388";"15326.3604987933";"1054";"Landmark";"21.5922376543"
"31";"389";"8890.87884922045";"1698";"Landmark";"68.4366951567"
"31";"390";"8776.81039803624";"1306";"Entertainment";"102.804243295"
"31";"391";"4033.0888349207";"667";"Edu";"29.0010828625"
"31";"392";"11816.4363408193";"553";"Edu";"50.6802555556"
"31";"394";"3860.90035265058";"764";"Other";"32.7373177083"
"31";"410";"13970.2110464772";"1929";"Architecture";"19.6731152252"
"31";"412";"11412.0602988151";"402";"Landmark";"11.2847083333"
"31";"414";"20520.4603269052";"409";"Landmark";"32.7941056911"
"31";"419";"2982.58880102389";"421";"Landmark";"40.2893300654"
"33";"1";"9867.33308258115";"1089";"Landmark";"26.9117879747"
"33";"10";"392.268727411047";"408";"Landmark";"12.6167278287"
"33";"15";"32342.9321730493";"1344";"Other";"61.2590451389"
"33";"25";"6837.31158757175";"360";"Leisure";"29.4924387369"
"33";"26";"34282.6570597451";"374";"Landmark";"31.7861111111"
"33";"31";"13754.1160234992";"541";"Architecture";"23.5844037821"
"33";"39";"532.687143886484";"555";"Landmark";"25.9698981345"
"33";"41";"320.326813542789";"431";"Entertainment";"7.99679713805"
"33";"49";"326.499824633762";"530";"Leisure";"21.5559724312"
"33";"52";"4774.32435036532";"750";"Entertainment";"76.7507575758"
"33";"55";"9030.98442151613";"400";"Landmark";"25.232106136"
"33";"59";"838.84633230423";"1050";"Landmark";"28.702386673"
"33";"63";"8648.56543948517";"3349";"Landmark";"12.2256872106"
"33";"73";"8770.69200939047";"688";"Landmark";"16.2801523471"
"33";"74";"400.938766102847";"492";"Leisure";"22.6495295871"
"33";"76";"581.490075886143";"366";"Landmark";"18.1949439067"
"33";"86";"40878.4211335802";"3691";"Other";"64.4417232681"
"33";"87";"40824.1973006621";"5823";"Landmark";"74.1708359142"
"33";"90";"3010.38274115931";"1524";"Entertainment";"58.9008983123"
"33";"99";"3272.8232012147";"943";"Landmark";"27.4539868848"
"33";"102";"8945.79247887297";"748";"Entertainment";"42.9178535354"
"33";"103";"14631.6372905119";"376";"Landmark";"25.9388888889"
"33";"114";"9982.35636374285";"2602";"Sacred";"29.2754910329"
"33";"115";"10210.3109223406";"949";"Landmark";"26.9173767753"
"33";"124";"17920.2591563702";"377";"Entertainment";"17.1414930556"
"33";"133";"317.286589394523";"322";"Landmark";"17.9934048864"
"33";"137";"20692.161646013";"3806";"Entertainment";"68.8053038721"
"33";"141";"1137.60857344099";"782";"Cultural";"36.3665426587"
"33";"143";"435.986841501661";"460";"Other";"20.2363192644"
"33";"145";"10010.4818854439";"870";"Entertainment";"18.1501218324"
"33";"148";"8811.83032868434";"1174";"Entertainment";"54.3957236842"
"33";"149";"14496.5896102308";"420";"Landmark";"28.82109375"
"33";"150";"8885.73812432857";"2784";"Landmark";"32.5011239398"
"33";"153";"9948.9124209798";"704";"Other";"33.8521517094"
"33";"154";"9061.52523928941";"419";"Landmark";"24.6198559671"
"33";"155";"253.74905184107";"401";"Landmark";"17.2472591608"
"33";"157";"17592.1435499434";"374";"Cultural";"15.1297363465"
"33";"167";"9924.83999849577";"1666";"Entertainment";"27.4871061968"
"33";"169";"10622.6459805818";"811";"Landmark";"53.2309504357"
"33";"171";"7491.57218753443";"664";"Landmark";"51.2021604938"
"33";"175";"9759.67698934438";"925";"Cultural";"24.113317419"
"33";"178";"10008.7893675595";"972";"Architecture";"30.4355785667"
"33";"182";"379.235221046042";"374";"Architecture";"32.3145854284"
"33";"183";"9103.33139882157";"1147";"Architecture";"18.1037310406"
"33";"186";"15827.3056283105";"397";"Cultural";"33.6072048611"
"33";"188";"1359.20051161413";"720";"Cultural";"18.4210974608"
"33";"196";"12968.1685748087";"321";"Landmark";"19.7915700483"
"33";"198";"32639.6169645242";"646";"Landmark";"113.530263278"
"33";"202";"1330.67398703142";"1388";"Landmark";"31.8697274695"
"33";"203";"9597.65973720734";"1136";"Landmark";"38.7826245211"
"33";"209";"9992.17021825799";"415";"Landmark";"18.0959401709"
"33";"214";"1290.57798041002";"1009";"Landmark";"19.9574122537"
"33";"219";"1083.19490865364";"1566";"Architecture";"32.1441042062"
"33";"220";"1871.06901894624";"2358";"Entertainment";"87.6296862599"
"33";"223";"9767.13923180437";"2456";"Cultural";"35.1834392443"
"33";"227";"5007.95302414029";"1088";"Cultural";"79.0353632479"
"33";"228";"4953.56007243634";"1062";"Cultural";"55.42"
"33";"232";"11401.5436073677";"774";"Leisure";"46.8415555556"
"33";"260";"541.826128040567";"486";"Cultural";"22.9089376218"
"33";"261";"13363.6433027093";"531";"Cultural";"28.8348177083"
"33";"264";"9584.76507289912";"487";"Leisure";"19.1394047619"
"33";"265";"4831.70275271603";"584";"Cultural";"68.3403153153"
"33";"266";"34619.3200095884";"614";"Other";"111.405208333"
"33";"271";"510.607677089024";"691";"Other";"14.0339764408"
"33";"272";"1547.54688582721";"459";"Other";"25.9708150585"
"33";"273";"14355.2049625866";"1011";"Landmark";"29.7576800111"
"33";"277";"1703.83316378916";"945";"Landmark";"28.1619380831"
"33";"280";"718.835875966749";"526";"Entertainment";"29.3759772947"
"33";"286";"8902.46584538061";"341";"Entertainment";"15.7957607323"
"33";"287";"3682.62065361946";"402";"Landmark";"46.3649198263"
"33";"293";"5207.28022536199";"907";"Entertainment";"24.0619219577"
"33";"294";"77.8777444509735";"681";"Landmark";"31.9358944177"
"33";"295";"10050.590935981";"815";"Cultural";"29.6107526882"
"33";"303";"51350.2328892482";"561";"Landmark";"38.7901587302"
"33";"304";"38421.3058027392";"400";"Landmark";"28.6891025641"
"33";"307";"33453.5296874462";"826";"Landmark";"57.7149023126"
"33";"309";"13288.9535365114";"3319";"Leisure";"58.3102920228"
"33";"321";"13989.9847889635";"859";"Landmark";"18.6746713251"
"33";"324";"14809.1384144355";"944";"Landmark";"88.883048433"
"33";"325";"13266.6817158825";"1005";"Entertainment";"58.6822319994"
"33";"326";"17599.4065058053";"383";"Architecture";"19.3109427609"
"33";"328";"8309.19058963277";"481";"Landmark";"13.8243055556"
"33";"331";"573.826722177991";"488";"Landmark";"20.9481523717"
"33";"337";"21800.5028978417";"474";"Leisure";"68.5157777778"
"33";"339";"22750.0740292526";"1591";"Landmark";"23.497969493"
"33";"340";"23072.7661631742";"2735";"Landmark";"24.9984809912"
"33";"364";"1440.48347633414";"3182";"Entertainment";"62.257053288"
"33";"378";"22704.7790578444";"2652";"Other";"27.0699489379"
"33";"387";"13061.7631260514";"510";"Other";"37.0889814815"
"33";"388";"1803.03410076043";"1054";"Landmark";"21.5922376543"
"33";"389";"13423.2322000843";"1698";"Landmark";"68.4366951567"
"33";"390";"13596.1684390479";"1306";"Entertainment";"102.804243295"
"33";"391";"17787.2040039497";"667";"Edu";"29.0010828625"
"33";"392";"4346.88871563273";"553";"Edu";"50.6802555556"
"33";"394";"9896.50010029886";"764";"Other";"32.7373177083"
"33";"410";"771.301987505858";"1929";"Architecture";"19.6731152252"
"33";"412";"21069.8406648545";"402";"Landmark";"11.2847083333"
"33";"414";"12315.988174223";"409";"Landmark";"32.7941056911"
"33";"419";"13048.4205844458";"421";"Landmark";"40.2893300654"
"39";"1";"10334.0645257827";"1089";"Landmark";"26.9117879747"
"39";"10";"234.328941404678";"408";"Landmark";"12.6167278287"
"39";"15";"32445.4625317422";"1344";"Other";"61.2590451389"
"39";"25";"6980.90913083728";"360";"Leisure";"29.4924387369"
"39";"26";"34499.9222392063";"374";"Landmark";"31.7861111111"
"39";"31";"14225.1669638861";"541";"Architecture";"23.5844037821"
"39";"33";"532.687143886484";"450";"Architecture";"24.8557563588"
"39";"41";"524.836046321036";"431";"Entertainment";"7.99679713805"
"39";"49";"790.046843156844";"530";"Leisure";"21.5559724312"
"39";"52";"5237.61290608757";"750";"Entertainment";"76.7507575758"
"39";"55";"9294.26494637128";"400";"Landmark";"25.232106136"
"39";"59";"319.157648300305";"1050";"Landmark";"28.702386673"
"39";"63";"8882.22369287117";"3349";"Landmark";"12.2256872106"
"39";"73";"9063.561989581";"688";"Landmark";"16.2801523471"
"39";"74";"746.465053299115";"492";"Leisure";"22.6495295871"
"39";"76";"657.349201568164";"366";"Landmark";"18.1949439067"
"39";"86";"40625.6949023636";"3691";"Other";"64.4417232681"
